transaction_id,user_id,sender_upi,receiver_upi,amount,timestamp,device_id,location,is_new_device,transaction_velocity,avg_transaction_amount,amount_deviation,hour_of_day,is_night,failed_attempts_last_24h,account_age_days,merchant_risk_score,graph_risk_score,behavior_score,label,transaction_type,fraud_pattern,scenario_profile
TXN_20260309_0005763,user_00695,user_00695@okbank,merchant_00697@upi,1633.34,2026-03-09T08:31:00,DEV_00695_A,Chennai,0,1,1371.39,0.3883,8,0,0,1011,0.2002,0.212,0.0888,0,purchase,normal,standard
TXN_20260309_0004504,user_01310,user_01310@okbank,merchant_01078@upi,448.5,2026-03-09T08:48:00,DEV_01310_B,Ahmedabad,1,1,1404.63,-1.3103,8,0,0,1584,0.0918,0.1225,0.2548,0,purchase,normal,standard
TXN_20260309_0000467,user_00795,user_00795@okbank,merchant_00585@upi,2321.19,2026-03-09T08:56:00,DEV_00795_A,Kolkata,0,1,2347.43,-0.0264,8,0,0,1736,0.3417,0.3207,0.0,0,purchase,normal,standard
TXN_20260309_0004436,user_01349,user_01349@okbank,merchant_00910@upi,3096.04,2026-03-09T09:11:00,DEV_01349_A,Mumbai,0,1,1964.92,1.1534,9,0,0,822,0.1915,0.2214,0.0175,0,recharge,normal,standard
TXN_20260309_0000219,user_01227,user_01227@okbank,merchant_01688@upi,2292.99,2026-03-09T09:37:00,DEV_01227_A,Delhi,0,3,1704.39,0.859,9,0,1,3086,0.0749,0.3076,0.0642,0,purchase,normal,standard
TXN_20260309_0000458,user_00789,user_00789@okbank,merchant_01445@upi,3531.93,2026-03-09T10:13:00,DEV_00789_A,Delhi,0,1,2785.35,0.6847,10,0,0,3083,0.3772,0.1449,0.0311,0,transfer,normal,standard
TXN_20260309_0001722,user_00833,user_00833@okbank,merchant_01257@upi,2486.57,2026-03-09T10:20:00,DEV_00833_A,Chennai,0,1,3236.71,-0.7171,10,0,0,1715,0.3028,0.3584,0.0579,0,bill_payment,normal,standard
TXN_20260309_0002652,user_00936,user_00936@okbank,merchant_01282@upi,3686.16,2026-03-09T10:34:00,DEV_00936_A,Pune,0,1,2925.6,0.5649,10,0,2,219,0.1055,0.2122,0.0718,0,purchase,normal,standard
TXN_20260309_0003988,user_00919,user_00919@okbank,merchant_01199@upi,2834.81,2026-03-09T10:49:00,DEV_00919_A,Pune,0,4,2147.03,0.7461,10,0,1,2759,0.3915,0.1783,0.0137,0,transfer,normal,standard
TXN_20260309_0003886,user_00652,user_00652@okbank,merchant_01402@upi,1157.06,2026-03-09T10:57:00,DEV_00652_A,Chennai,0,6,1587.17,-0.4951,10,0,0,611,0.0914,0.1941,0.0577,0,transfer,normal,standard
TXN_20260309_0003999,user_00520,user_00520@okbank,merchant_01519@upi,961.85,2026-03-09T11:07:00,DEV_00520_A,Hyderabad,0,3,724.0,1.5014,11,0,0,2461,0.103,0.4479,0.1747,0,purchase,normal,standard
TXN_20260309_0003811,user_00986,user_00986@okbank,merchant_00663@upi,921.24,2026-03-09T11:10:00,DEV_00986_A,Bengaluru,0,2,1129.85,-0.5352,11,0,0,3530,0.1947,0.2501,0.0037,0,bill_payment,normal,standard
TXN_20260309_0002173,user_01182,user_01182@okbank,merchant_00687@upi,1224.37,2026-03-09T11:21:00,DEV_01182_A,Delhi,0,1,909.41,0.7014,11,0,1,1918,0.23,0.402,0.0309,0,recharge,normal,standard
TXN_20260309_0005234,user_00598,user_00598@okbank,merchant_00000@upi,1495.76,2026-03-09T11:26:00,DEV_00598_A,Chennai,0,2,1235.94,0.7174,11,0,0,824,0.154,0.5979,0.042,0,transfer,normal,standard
TXN_20260309_0003084,user_01250,user_01250@okbank,merchant_00000@upi,1361.49,2026-03-09T11:29:00,DEV_01250_A,Hyderabad,0,4,1687.5,-0.4327,11,0,1,2178,0.2197,0.362,0.0228,0,purchase,normal,standard
TXN_20260309_0001626,user_00859,user_00859@okbank,merchant_01704@upi,1205.62,2026-03-09T11:36:00,DEV_00859_B,Ahmedabad,1,1,1143.86,0.1229,11,0,0,2657,0.1358,0.1278,0.222,0,bill_payment,normal,standard
TXN_20260309_0001532,user_00231,user_00231@okbank,merchant_00702@upi,2384.62,2026-03-09T11:37:00,DEV_00231_A,Kolkata,0,2,2296.61,0.1823,11,0,0,3270,0.2599,0.5801,0.0,0,bill_payment,normal,standard
TXN_20260309_0000457,user_00429,user_00429@okbank,merchant_01034@upi,2534.92,2026-03-09T11:45:00,DEV_00429_A,Hyderabad,0,1,1802.77,1.3244,11,0,0,2677,0.0,0.2288,0.0169,0,transfer,normal,standard
TXN_20260309_0000957,user_00503,user_00503@okbank,merchant_00745@upi,619.4,2026-03-09T12:32:00,DEV_00503_A,Delhi,0,4,907.06,-0.7359,12,0,2,2441,0.2738,0.355,0.0929,0,purchase,normal,standard
TXN_20260309_0005997,user_00790,user_00790@okbank,merchant_00294@upi,979.93,2026-03-09T12:38:00,DEV_00790_A,Pune,0,2,1336.44,-0.717,12,0,2,737,0.106,0.4268,0.0552,0,recharge,normal,standard
TXN_20260309_0004595,user_00635,user_00635@okbank,merchant_01756@upi,1613.21,2026-03-09T12:52:00,DEV_00635_A,Mumbai,0,1,1190.99,0.7459,12,0,1,1028,0.1898,0.1888,0.0605,0,transfer,normal,standard
TXN_20260309_0005477,user_00049,user_00049@okbank,merchant_01577@upi,1357.65,2026-03-09T13:18:00,DEV_00049_A,Kolkata,0,3,1427.8,-0.1821,13,0,0,1367,0.0083,0.0698,0.0762,0,bill_payment,normal,standard
TXN_20260309_0000167,user_01305,user_01305@okbank,merchant_01785@upi,844.68,2026-03-09T13:27:00,DEV_01305_A,Delhi,0,2,936.45,-0.2131,13,0,0,2701,0.1394,0.1114,0.0782,0,recharge,normal,standard
TXN_20260309_0002058,user_00728,user_00728@okbank,merchant_00393@upi,399.61,2026-03-09T13:30:00,DEV_00728_A,Hyderabad,0,6,324.21,0.4709,13,0,0,2108,0.2976,0.2979,0.0934,0,purchase,normal,standard
TXN_20260309_0002041,user_00854,user_00854@okbank,merchant_01271@upi,891.48,2026-03-09T13:35:00,DEV_00854_A,Pune,0,2,729.05,0.8674,13,0,1,1324,0.1519,0.172,0.0,0,recharge,normal,standard
TXN_20260309_0001966,user_00968,user_00968@okbank,merchant_01508@upi,1128.3,2026-03-09T13:48:00,DEV_00968_A,Hyderabad,0,1,1209.57,-0.1991,13,0,0,501,0.1728,0.1188,0.0319,0,recharge,normal,standard
TXN_20260309_0003329,user_00536,user_00536@okbank,merchant_00175@upi,607.12,2026-03-09T14:02:00,DEV_00536_A,Mumbai,0,1,375.58,1.2287,14,0,2,3351,0.1864,0.4142,0.169,0,purchase,normal,standard
TXN_20260309_0004697,user_00689,user_00689@okbank,merchant_00732@upi,5807.23,2026-03-09T15:03:00,DEV_00689_A,Chennai,0,2,3766.61,1.2802,15,0,0,1311,0.4717,0.2099,0.0926,0,transfer,normal,standard
TXN_20260309_0005780,user_00210,user_00210@okbank,merchant_01415@upi,4309.86,2026-03-09T15:13:00,DEV_00210_A,Kolkata,0,3,1668.69,2.9933,15,0,0,2561,0.1339,0.216,0.2669,0,bill_payment,normal,standard
TXN_20260309_0003747,user_00353,user_00353@okbank,merchant_00857@upi,800.67,2026-03-09T15:34:00,DEV_00353_A,Bengaluru,0,1,1310.73,-1.2605,15,0,1,1518,0.1194,0.3359,0.2247,0,recharge,normal,standard
TXN_20260309_0000292,user_00741,user_00741@okbank,merchant_00882@upi,506.38,2026-03-09T16:00:00,DEV_00741_A,Hyderabad,0,2,674.96,-0.5229,16,0,0,323,0.2611,0.5659,0.0,0,purchase,normal,standard
TXN_20260309_0001429,user_00437,user_00437@okbank,merchant_00753@upi,6387.79,2026-03-09T16:21:00,DEV_FAIL_001429,Ahmedabad,1,24,1373.82,11.0563,16,0,11,1833,0.6232,0.595,1.0,1,transfer,high_failed_attempts,fraud_severe
TXN_20260309_0003799,user_01015,user_01015@okbank,merchant_00156@upi,989.78,2026-03-09T16:59:00,DEV_01015_A,Ahmedabad,0,2,835.3,0.3931,16,0,0,1603,0.315,0.1982,0.0,0,purchase,normal,standard
TXN_20260309_0000901,user_01377,user_01377@okbank,mule.collector.21@upi,2063.05,2026-03-09T17:09:00,DEV_01377_A,Kolkata,0,13,1219.24,1.3951,17,0,1,2330,0.6879,0.816,0.4667,1,transfer,suspicious_graph_connections,fraud_moderate
TXN_20260309_0004224,user_00428,user_00428@okbank,merchant_01301@upi,1719.63,2026-03-09T17:31:00,DEV_00428_A,Chennai,0,2,1325.0,0.8214,17,0,3,1177,0.2958,0.5272,0.1906,0,purchase,normal,standard
TXN_20260309_0004020,user_01114,user_01114@okbank,merchant_01153@upi,6562.35,2026-03-09T17:36:00,DEV_VEL_004020,Chennai,1,25,2292.27,5.05,17,0,3,3063,0.6386,0.5171,0.9528,1,transfer,high_velocity_no_new_device,fraud_moderate
TXN_20260309_0003952,user_00163,user_00163@okbank,merchant_00552@upi,2677.51,2026-03-09T18:13:00,DEV_00163_A,Ahmedabad,0,1,2562.41,0.1722,18,0,0,346,0.2325,0.4396,0.0,0,transfer,normal,standard
TXN_20260309_0003293,user_00068,user_00068@okbank,merchant_00777@upi,1656.52,2026-03-09T18:48:00,DEV_00068_A,Delhi,0,3,1561.32,0.2289,18,0,0,2905,0.2875,0.0707,0.0496,0,bill_payment,normal,standard
TXN_20260309_0001845,user_00674,user_00674@okbank,merchant_01212@upi,1176.67,2026-03-09T19:04:00,DEV_00674_A,Mumbai,0,6,1410.62,-0.689,19,0,0,3176,0.1072,0.1537,0.0759,0,transfer,normal,standard
TXN_20260309_0001343,user_00358,user_00358@okbank,merchant_00915@upi,1071.07,2026-03-09T19:15:00,DEV_00358_A,Pune,0,1,1429.75,-0.6905,19,0,0,3276,0.1453,0.1799,0.056,0,transfer,normal,standard
TXN_20260309_0003712,user_01205,user_01205@okbank,merchant_00874@upi,1937.32,2026-03-09T19:17:00,DEV_01205_A,Bengaluru,0,3,3323.15,-1.0997,19,0,0,3202,0.2282,0.2036,0.1516,0,purchase,normal,standard
TXN_20260309_0002386,user_00321,user_00321@okbank,merchant_01595@upi,906.46,2026-03-09T19:18:00,DEV_00321_A,Mumbai,0,1,882.0,0.0962,19,0,0,1305,0.2635,0.2268,0.0,0,transfer,normal,standard
TXN_20260309_0005973,user_00819,user_00819@okbank,merchant_01761@upi,829.94,2026-03-09T19:31:00,DEV_00819_A,Chennai,0,4,506.82,1.2712,19,0,2,1588,0.2015,0.1723,0.169,0,transfer,normal,standard
TXN_20260309_0002465,user_00233,user_00233@okbank,merchant_00086@upi,1881.67,2026-03-09T19:40:00,DEV_00233_A,Pune,0,2,1942.07,-0.1227,19,0,1,1147,0.2807,0.323,0.1122,0,purchase,normal,standard
TXN_20260309_0001417,user_00477,user_00477@okbank,merchant_00071@upi,1252.4,2026-03-09T20:13:00,DEV_00477_A,Kolkata,0,3,1117.36,0.2753,20,0,2,410,0.198,0.5511,0.0,0,recharge,normal,standard
TXN_20260309_0004302,user_01186,user_01186@okbank,merchant_00122@upi,1777.66,2026-03-09T21:05:00,DEV_01186_A,Chennai,0,3,1890.64,-0.1593,21,0,0,3281,0.2576,0.0918,0.0039,0,transfer,normal,standard
TXN_20260309_0003017,user_01387,user_01387@okbank,merchant_01006@upi,460.71,2026-03-09T21:15:00,DEV_01387_A,Pune,0,3,1185.07,-1.406,21,0,0,3092,0.1067,0.1582,0.1726,0,bill_payment,normal,standard
TXN_20260309_0001548,user_00715,user_00715@okbank,merchant_01511@upi,826.45,2026-03-09T21:25:00,DEV_00715_A,Hyderabad,0,1,1051.06,-0.8921,21,0,1,3061,0.2494,0.2514,0.0349,0,transfer,normal,standard
TXN_20260309_0002616,user_00785,user_00785@okbank,merchant_00008@upi,2006.35,2026-03-09T21:29:00,DEV_00785_A,Ahmedabad,0,2,2112.85,-0.1061,21,0,1,2831,0.24,0.0864,0.0829,0,bill_payment,normal,normal_edge_normal_night_low_amount
TXN_20260309_0004844,user_01251,user_01251@okbank,merchant_00208@upi,652.13,2026-03-09T21:35:00,DEV_01251_A,Ahmedabad,0,6,1355.03,-0.8904,21,0,1,3466,0.1435,0.2897,0.0333,0,recharge,normal,standard
TXN_20260309_0000898,user_00180,user_00180@okbank,merchant_01478@upi,681.59,2026-03-09T21:47:00,DEV_00180_A,Kolkata,0,1,570.19,0.4823,21,0,2,982,0.3658,0.3547,0.0,0,purchase,normal,standard
TXN_20260309_0000683,user_00979,user_00979@okbank,merchant_01591@upi,9433.86,2026-03-09T23:11:00,DEV_DEV_000683,Bengaluru,1,3,1252.47,12.007,23,0,7,1252,0.5272,0.8583,0.9985,1,transfer,large_amount_deviation,fraud_severe
TXN_20260309_0005639,user_00833,user_00833@okbank,merchant_01101@upi,1568.69,2026-03-09T23:45:00,DEV_00833_A,Chennai,0,3,2721.08,-1.1016,23,0,1,1715,0.1165,0.3834,0.2389,0,transfer,normal,standard
TXN_20260310_0002969,user_01159,user_01159@okbank,urgent.kyc.verify.219@upi,5153.12,2026-03-10T01:01:00,DEV_ATTACK_002969,Delhi,1,28,824.99,11.7904,1,1,7,237,0.7466,0.6608,1.0,1,transfer,high_amount_new_device,fraud_severe
TXN_20260310_0001667,user_00124,user_00124@okbank,urgent.kyc.verify.167@upi,5808.17,2026-03-10T01:06:00,DEV_00124_A,Delhi,0,10,1028.28,13.4516,1,1,8,1030,0.7529,0.8506,0.4648,1,transfer,high_amount_new_device,fraud_severe
TXN_20260310_0004056,user_00452,user_00452@okbank,urgent.kyc.verify.56@upi,14929.95,2026-03-10T03:26:00,DEV_ATTACK_004056,Chennai,1,10,2816.38,13.477,3,1,8,2083,0.6947,0.6277,0.7952,1,transfer,high_amount_new_device,fraud_severe
TXN_20260310_0001571,user_00514,user_00514@okbank,merchant_00219@upi,7828.7,2026-03-10T03:58:00,DEV_DEV_001571,Hyderabad,1,4,1389.14,14.2695,3,1,7,2001,0.5065,0.5632,0.9022,1,transfer,large_amount_deviation,fraud_severe
TXN_20260310_0004394,user_00828,user_00828@okbank,merchant_01567@upi,4120.04,2026-03-10T04:38:00,DEV_00828_A,Pune,0,7,1360.32,4.4013,4,1,12,1111,0.7129,0.7835,0.5875,1,transfer,high_failed_attempts,fraud_severe
TXN_20260310_0005066,user_00824,user_00824@okbank,merchant_00004@upi,15755.83,2026-03-10T05:52:00,DEV_DEV_005066,Kolkata,1,10,1641.35,24.5083,5,1,2,3098,0.6891,0.4373,0.8581,1,transfer,large_amount_deviation,fraud_severe
TXN_20260310_0004443,user_01226,user_01226@okbank,merchant_01282@upi,339.11,2026-03-10T07:00:00,DEV_01226_A,Bengaluru,0,3,661.04,-1.0155,7,0,0,723,0.0794,0.1575,0.156,0,purchase,normal,standard
TXN_20260310_0001454,user_00052,user_00052@okbank,merchant_00174@upi,415.06,2026-03-10T07:02:00,DEV_00052_A,Ahmedabad,0,1,988.61,-1.3332,7,0,0,3005,0.3524,0.1762,0.1484,0,bill_payment,normal,normal_edge_normal_night_low_amount
TXN_20260310_0003274,user_00544,user_00544@okbank,merchant_01235@upi,2072.2,2026-03-10T07:06:00,DEV_00544_A,Chennai,0,4,1785.76,0.6646,7,0,2,930,0.1643,0.1993,0.0537,0,recharge,normal,standard
TXN_20260310_0000079,user_00793,user_00793@okbank,merchant_00591@upi,1930.69,2026-03-10T07:14:00,DEV_00793_B,Hyderabad,1,3,1119.09,1.8585,7,0,0,2487,0.3074,0.1845,0.4638,0,purchase,normal,standard
TXN_20260310_0005052,user_00108,user_00108@okbank,merchant_01110@upi,502.0,2026-03-10T07:16:00,DEV_00108_A,Mumbai,0,1,1189.07,-1.0716,7,0,0,2042,0.1874,0.3387,0.0,0,recharge,normal,standard
TXN_20260310_0000177,user_00682,user_00682@okbank,merchant_00093@upi,2157.92,2026-03-10T07:26:00,DEV_00682_A,Bengaluru,0,4,1946.92,0.4136,7,0,2,84,0.0592,0.277,0.0,0,purchase,normal,standard
TXN_20260310_0005221,user_00608,user_00608@okbank,merchant_01149@upi,1597.12,2026-03-10T07:35:00,DEV_00608_A,Kolkata,0,2,1571.16,0.0362,7,0,1,1685,0.1121,0.0627,0.0,0,purchase,normal,standard
TXN_20260310_0003674,user_00523,user_00523@okbank,merchant_01500@upi,2498.32,2026-03-10T07:43:00,DEV_00523_A,Ahmedabad,0,2,1297.81,1.8965,7,0,2,3646,0.2339,0.2445,0.2825,0,purchase,normal,standard
TXN_20260310_0004989,user_00933,user_00933@okbank,merchant_01785@upi,2069.92,2026-03-10T08:10:00,DEV_00933_A,Delhi,0,1,3224.88,-0.6661,8,0,3,3397,0.1186,0.2629,0.1055,0,purchase,normal,standard
TXN_20260310_0005492,user_01009,user_01009@okbank,merchant_01508@upi,1394.0,2026-03-10T09:01:00,DEV_01009_A,Mumbai,0,1,1149.86,0.8768,9,0,0,1032,0.2091,0.3812,0.0477,0,purchase,normal,standard
TXN_20260310_0003463,user_00359,user_00359@okbank,merchant_01226@upi,2145.34,2026-03-10T09:15:00,DEV_00359_A,Kolkata,0,3,1451.93,0.9429,9,0,2,2704,0.3778,0.3563,0.0058,0,purchase,normal,standard
TXN_20260310_0005652,user_00083,user_00083@okbank,merchant_00324@upi,5192.42,2026-03-10T09:25:00,DEV_00083_A,Mumbai,0,4,3846.59,0.7884,9,0,2,1991,0.3475,0.2122,0.2734,0,transfer,normal,standard
TXN_20260310_0001012,user_00029,user_00029@okbank,merchant_00042@upi,1823.96,2026-03-10T09:26:00,DEV_00029_A,Chennai,0,1,1420.84,0.6291,9,0,3,131,0.1193,0.3109,0.0,0,recharge,normal,standard
TXN_20260310_0002459,user_00080,user_00080@okbank,merchant_00100@upi,1112.3,2026-03-10T09:42:00,DEV_00080_A,Mumbai,0,2,1220.32,-0.3033,9,0,2,1585,0.3072,0.0463,0.083,0,purchase,normal,standard
TXN_20260310_0000282,user_00034,user_00034@okbank,merchant_00911@upi,2958.2,2026-03-10T10:31:00,DEV_00034_A,Hyderabad,0,3,3006.8,-0.0495,10,0,2,115,0.3113,0.4758,0.103,0,purchase,normal,standard
TXN_20260310_0005724,user_01337,user_01337@okbank,mule.collector.4@upi,3016.77,2026-03-10T10:34:00,DEV_01337_A,Bengaluru,0,11,1270.99,3.7096,10,0,0,1118,0.9225,0.7403,0.6743,1,transfer,suspicious_graph_connections,fraud_severe
TXN_20260310_0000096,user_00664,user_00664@okbank,merchant_00524@upi,802.05,2026-03-10T10:47:00,DEV_00664_A,Kolkata,0,1,864.28,-0.3151,10,0,0,3071,0.1581,0.1974,0.0149,0,purchase,normal,standard
TXN_20260310_0003224,user_00442,user_00442@okbank,merchant_00203@upi,336.8,2026-03-10T10:52:00,DEV_00442_A,Pune,0,1,372.88,-0.2965,10,0,0,1708,0.1556,0.2405,0.0,0,transfer,normal,standard
TXN_20260310_0000883,user_00571,user_00571@okbank,merchant_01251@upi,2462.65,2026-03-10T11:40:00,DEV_00571_A,Mumbai,0,3,1986.1,1.0691,11,0,2,1508,0.0439,0.5682,0.0529,0,bill_payment,normal,standard
TXN_20260310_0003996,user_00213,user_00213@okbank,merchant_01419@upi,409.03,2026-03-10T11:46:00,DEV_00213_A,Hyderabad,0,7,452.56,-0.4048,11,0,1,2454,0.3138,0.2997,0.1017,0,purchase,normal,standard
TXN_20260310_0000201,user_00394,user_00394@okbank,merchant_01489@upi,1659.08,2026-03-10T11:55:00,DEV_00394_A,Pune,0,1,1110.3,1.3195,11,0,1,1374,0.2042,0.3089,0.0727,0,purchase,normal,standard
TXN_20260310_0000732,user_00109,user_00109@okbank,merchant_00794@upi,1309.84,2026-03-10T12:12:00,DEV_00109_A,Pune,0,2,1137.23,0.4948,12,0,0,2381,0.0717,0.2218,0.0121,0,transfer,normal,standard
TXN_20260310_0003145,user_00058,user_00058@okbank,merchant_00775@upi,2952.79,2026-03-10T12:28:00,DEV_00058_A,Bengaluru,0,1,2996.62,-0.0324,12,0,0,1104,0.0206,0.1492,0.0558,0,purchase,normal,standard
TXN_20260310_0005268,user_00456,user_00456@okbank,merchant_01613@upi,4486.92,2026-03-10T12:30:00,DEV_DEV_005268,Hyderabad,1,8,690.45,22.5834,12,0,4,531,0.7426,0.4478,0.8082,1,transfer,large_amount_deviation,fraud_severe
TXN_20260310_0000592,user_00605,user_00605@okbank,merchant_00039@upi,1817.98,2026-03-10T12:42:00,DEV_00605_A,Delhi,0,3,1409.98,0.8417,12,0,2,141,0.1985,0.5422,0.1277,0,bill_payment,normal,standard
TXN_20260310_0000714,user_00036,user_00036@okbank,merchant_00625@upi,1673.7,2026-03-10T15:06:00,DEV_00036_A,Pune,0,2,1535.33,0.3468,15,0,1,2825,0.0409,0.4546,0.0215,0,purchase,normal,standard
TXN_20260310_0003318,user_01194,user_01194@okbank,merchant_00099@upi,4594.76,2026-03-10T15:40:00,DEV_01194_A,Mumbai,0,1,5329.84,-0.4189,15,0,3,2320,0.2282,0.2662,0.1241,0,purchase,normal,standard
TXN_20260310_0001689,user_00811,user_00811@okbank,merchant_01601@upi,1601.29,2026-03-10T15:57:00,DEV_00811_A,Hyderabad,0,1,1295.42,0.8553,15,0,0,2987,0.0762,0.338,0.0733,0,bill_payment,normal,standard
TXN_20260310_0000098,user_01280,user_01280@okbank,merchant_01433@upi,1144.77,2026-03-10T16:03:00,DEV_01280_A,Pune,0,1,971.86,0.4239,16,0,1,633,0.0658,0.2369,0.0163,0,purchase,normal,standard
TXN_20260310_0002205,user_00995,user_00995@okbank,merchant_00991@upi,2058.23,2026-03-10T16:13:00,DEV_00995_A,Kolkata,0,1,1669.49,0.494,16,0,0,952,0.3055,0.1805,0.0183,0,transfer,normal,standard
TXN_20260310_0002981,user_00968,user_00968@okbank,merchant_00445@upi,3215.51,2026-03-10T16:20:00,DEV_00968_A,Hyderabad,0,7,1337.02,4.601,16,0,0,501,0.1532,0.1541,0.3807,0,transfer,normal,normal_edge_normal_high_amount_known_device
TXN_20260310_0002938,user_00478,user_00478@okbank,merchant_01043@upi,740.74,2026-03-10T16:39:00,DEV_00478_A,Bengaluru,0,2,592.58,0.8983,16,0,1,2885,0.2693,0.1081,0.018,0,recharge,normal,standard
TXN_20260310_0003739,user_00348,user_00348@okbank,merchant_01674@upi,947.87,2026-03-10T16:58:00,DEV_00348_A,Mumbai,0,9,462.82,3.5508,16,0,0,900,0.1942,0.1909,0.4658,0,transfer,normal,normal_edge_normal_high_amount_known_device
TXN_20260310_0000230,user_00597,user_00597@okbank,merchant_00667@upi,935.92,2026-03-10T17:18:00,DEV_00597_A,Mumbai,0,2,1246.32,-0.843,17,0,3,1908,0.2624,0.1098,0.1105,0,transfer,normal,standard
TXN_20260310_0001822,user_00786,user_00786@okbank,merchant_00233@upi,1122.09,2026-03-10T17:57:00,DEV_00786_A,Mumbai,0,3,1111.02,0.0243,17,0,0,1465,0.1627,0.474,0.0,0,purchase,normal,standard
TXN_20260310_0005786,user_01043,user_01043@okbank,merchant_01794@upi,1364.08,2026-03-10T18:08:00,DEV_01043_A,Mumbai,0,2,1803.14,-0.6211,18,0,1,2440,0.2276,0.0927,0.0887,0,purchase,normal,standard
TXN_20260310_0005165,user_00042,user_00042@okbank,merchant_01601@upi,6832.98,2026-03-10T18:12:00,DEV_00042_A,Hyderabad,0,4,1922.74,9.2805,18,0,0,2464,0.058,0.2967,0.4219,0,transfer,normal,normal_edge_normal_high_amount_known_device
TXN_20260310_0003295,user_00705,user_00705@okbank,merchant_01671@upi,1633.02,2026-03-10T18:13:00,DEV_00705_A,Bengaluru,0,3,2496.09,-0.7688,18,0,0,259,0.4813,0.339,0.0,0,transfer,normal,standard
TXN_20260310_0004327,user_00679,user_00679@okbank,merchant_00563@upi,561.03,2026-03-10T18:28:00,DEV_00679_A,Chennai,0,1,895.0,-0.6381,18,0,1,82,0.0622,0.2892,0.0085,0,recharge,normal,standard
TXN_20260310_0000871,user_00609,user_00609@okbank,merchant_01099@upi,4394.6,2026-03-10T18:29:00,DEV_00609_B,Pune,1,1,2542.84,1.5384,18,0,4,2604,0.1241,0.1348,0.32,0,transfer,normal,standard
TXN_20260310_0004749,user_00848,user_00848@okbank,merchant_00986@upi,1612.26,2026-03-10T18:43:00,DEV_00848_A,Bengaluru,0,4,2317.46,-0.8901,18,0,2,2060,0.0659,0.2129,0.0976,0,purchase,normal,standard
TXN_20260310_0005478,user_00962,user_00962@okbank,merchant_01509@upi,1623.14,2026-03-10T18:45:00,DEV_00962_A,Kolkata,0,2,1882.08,-0.6055,18,0,2,765,0.0722,0.3953,0.0819,0,transfer,normal,standard
TXN_20260310_0003780,user_00934,user_00934@okbank,merchant_01554@upi,3247.0,2026-03-10T20:12:00,DEV_00934_A,Mumbai,0,1,3522.09,-0.2638,20,0,0,659,0.2565,0.1599,0.0958,0,bill_payment,normal,standard
TXN_20260310_0004977,user_00051,user_00051@okbank,merchant_00006@upi,684.34,2026-03-10T20:37:00,DEV_TRAVEL_004977,Kolkata,1,2,842.91,-0.5459,20,0,1,2272,0.2671,0.1381,0.4838,0,purchase,normal,normal_edge_normal_new_device_low_value
TXN_20260310_0002246,user_00960,user_00960@okbank,merchant_00729@upi,4045.07,2026-03-10T20:51:00,DEV_00960_A,Delhi,0,2,4197.34,-0.1036,20,0,0,1714,0.2462,0.1546,0.0,0,purchase,normal,standard
TXN_20260310_0004221,user_00981,user_00981@okbank,merchant_00121@upi,2026.4,2026-03-10T21:25:00,DEV_00981_A,Ahmedabad,0,2,2521.08,-0.3669,21,0,1,3512,0.2017,0.4049,0.0036,0,recharge,normal,standard
TXN_20260310_0001414,user_01045,user_01045@okbank,merchant_01639@upi,2441.33,2026-03-10T21:38:00,DEV_01045_A,Hyderabad,0,2,5447.75,-2.2613,21,0,2,2843,0.1151,0.4695,0.1512,0,purchase,normal,standard
TXN_20260310_0000537,user_00461,user_00461@okbank,refund.support.helpdesk.37@upi,6793.33,2026-03-10T23:25:00,DEV_00461_A,Chennai,0,9,1629.51,12.8977,23,0,5,2197,0.7696,0.6492,0.5332,1,transfer,unusual_time_medium_deviation,fraud_severe
TXN_20260311_0004198,user_00990,user_00990@okbank,merchant_00396@upi,2033.6,2026-03-11T02:25:00,DEV_00990_A,Pune,0,1,2021.62,0.0112,2,1,1,3373,0.0279,0.3352,0.0,0,recharge,normal,standard
TXN_20260311_0000509,user_00654,user_00654@okbank,refund.support.helpdesk.9@upi,5213.28,2026-03-11T04:37:00,DEV_NIGHT_000509,Pune,1,15,904.93,17.3147,4,1,4,627,0.8965,0.4615,1.0,1,transfer,unusual_time_medium_deviation,fraud_severe
TXN_20260311_0005181,user_00009,user_00009@okbank,merchant_01664@upi,32453.28,2026-03-11T07:18:00,DEV_DEV_005181,Kolkata,1,8,2791.2,40.5841,7,0,1,392,0.7558,0.6064,0.8344,1,transfer,large_amount_deviation,fraud_severe
TXN_20260311_0005076,user_01377,user_01377@okbank,merchant_00752@upi,1529.96,2026-03-11T07:22:00,DEV_01377_A,Hyderabad,0,1,1262.07,0.4429,7,0,0,2330,0.103,0.3527,0.0668,0,recharge,normal,standard
